"Municipal","State","Year","Average_Monthly_Employment","Average_Weekly_Wage","Number_of_Employer_Establishments","Total_Wages_Paid_to_All_Workers","Inflation_Adjusted_Average_Weekly_Wage","Change","Employment_Change_Pct","Establishment_Change","Establishment_Change_Pct","Average_Weekly_Wage_Change","Average_Weekly_Wage_Change_Pct","Employment_difference","Establishment_difference","Average_Weekly_Wage_difference"
"Waltham","MA",2006,53385,1487,2554,4126591089,1693,1.02127293248905,102.1,1.02323717948718,102.3,1.08525641025641,108.5,2.1,2.3,8.5
"Waltham","MA",2007,54404,1601,2563,4528706629,1773,1.04076674382568,104.1,1.02684294871795,102.7,1.13653846153846,113.7,4.1,2.7,13.7
"Waltham","MA",2008,55463,1636,2582,4719352228,1745,1.06102576856121,106.1,1.03445512820513,103.4,1.11858974358974,111.9,6.1,3.4,11.9
"Waltham","MA",2009,53561,1564,2582,4354894558,1674,1.02463987144415,102.5,1.03445512820513,103.4,1.07307692307692,107.3,2.5,3.4,7.3
"Waltham","MA",2010,53520,1682,2591,4680366971,1771,1.02385552771029,102.4,1.0380608974359,103.8,1.13525641025641,113.5,2.4,3.8,13.5
"Waltham","MA",2011,54601,1741,2613,4944435077,1777,1.0445354198152,104.5,1.046875,104.7,1.13910256410256,113.9,4.5,4.7,13.9
"Waltham","MA",2012,57704,1771,2557,5315252088,1771,1.10389684923383,110.4,1.0244391025641,102.4,1.13525641025641,113.5,10.4,2.4,13.5
"Ware","MA",2003,2696,579,235,81228513,722,1,100,1,100,1,100,0,0,0
"Ware","MA",2004,2664,607,241,84079185,738,0.98813056379822,98.8,1.02553191489362,102.6,1.02216066481994,102.2,-1.2,2.6,2.2
"Ware","MA",2005,2722,625,243,88433374,735,1.00964391691395,101,1.03404255319149,103.4,1.0180055401662,101.8,1,3.4,1.8
"Ware","MA",2006,2654,665,236,91760718,757,0.984421364985163,98.4,1.00425531914894,100.4,1.04847645429363,104.8,-1.6,0.4,4.8
"Ware","MA",2007,2701,696,234,97731583,771,1.00185459940653,100.2,0.995744680851064,99.6,1.06786703601108,106.8,0.2,-0.4,6.8
"Ware","MA",2008,2764,724,241,104111954,772,1.02522255192878,102.5,1.02553191489362,102.6,1.06925207756233,106.9,2.5,2.6,6.9
"Ware","MA",2009,2703,736,248,103459373,788,1.00259643916914,100.3,1.05531914893617,105.5,1.09141274238227,109.1,0.3,5.5,9.1
"Ware","MA",2010,2677,736,262,102495846,775,0.992952522255193,99.3,1.11489361702128,111.5,1.07340720221607,107.3,-0.7,11.5,7.3
"Ware","MA",2011,2647,743,256,102276394,758,0.981824925816024,98.2,1.08936170212766,108.9,1.04986149584488,105,-1.8,8.9,5
"Ware","MA",2012,2660,741,248,102432950,741,0.986646884272997,98.7,1.05531914893617,105.5,1.02631578947368,102.6,-1.3,5.5,2.6
"Wareham","MA",2003,7716,630,613,252836155,786,1,100,1,100,1,100,0,0,0
"Wareham","MA",2004,8014,638,630,265844679,775,1.0386210471747,103.9,1.02773246329527,102.8,0.986005089058524,98.6,3.9,2.8,-1.4
"Wareham","MA",2005,8084,650,633,273374491,764,1.04769310523587,104.8,1.0326264274062,103.3,0.972010178117048,97.2,4.8,3.3,-2.8
"Wareham","MA",2006,8366,668,643,290389761,761,1.08424053913945,108.4,1.0489396411093,104.9,0.968193384223919,96.8,8.4,4.9,-3.2
"Wareham","MA",2007,8462,702,645,309009231,777,1.0966822187662,109.7,1.05220228384992,105.2,0.988549618320611,98.9,9.7,5.2,-1.1
"Wareham","MA",2008,9023,701,651,329086810,748,1.16938828408502,116.9,1.06199021207178,106.2,0.951653944020356,95.2,16.9,6.2,-4.8
"Wareham","MA",2009,8710,698,654,316168460,747,1.12882322446864,112.9,1.06688417618271,106.7,0.950381679389313,95,12.9,6.7,-5
"Wareham","MA",2010,8559,694,680,308695895,731,1.1092534992224,110.9,1.10929853181077,110.9,0.930025445292621,93,10.9,10.9,-7
"Wareham","MA",2011,8590,700,667,312469503,714,1.1132711249352,111.3,1.08809135399674,108.8,0.908396946564885,90.8,11.3,8.8,-9.2
"Wareham","MA",2012,8639,731,659,328369843,731,1.11962156557802,112,1.07504078303426,107.5,0.930025445292621,93,12,7.5,-7
"Warren","MA",2003,1310,628,81,42768372,784,1,100,1,100,1,100,0,0,0
"Warren","MA",2004,1281,628,89,41817926,763,0.977862595419847,97.8,1.09876543209877,109.9,0.973214285714286,97.3,-2.2,9.9,-2.7
"Warren","MA",2005,1233,678,94,43445182,797,0.941221374045802,94.1,1.16049382716049,116,1.01658163265306,101.7,-5.9,16,1.7
"Warren","MA",2006,1086,712,88,40200037,811,0.829007633587786,82.9,1.08641975308642,108.6,1.0344387755102,103.4,-17.1,8.6,3.4
"Warren","MA",2007,782,771,82,31356513,854,0.596946564885496,59.7,1.01234567901235,101.2,1.08928571428571,108.9,-40.3,1.2,8.9
"Warren","MA",2008,684,777,79,27628392,829,0.522137404580153,52.2,0.975308641975309,97.5,1.05739795918367,105.7,-47.8,-2.5,5.7
"Warren","MA",2009,595,802,81,24808217,858,0.454198473282443,45.4,1,100,1.09438775510204,109.4,-54.6,0,9.4
"Warren","MA",2010,574,822,86,24545133,865,0.438167938931298,43.8,1.06172839506173,106.2,1.10331632653061,110.3,-56.2,6.2,10.3
"Warren","MA",2011,610,811,85,25736729,828,0.465648854961832,46.6,1.04938271604938,104.9,1.05612244897959,105.6,-53.4,4.9,5.6
"Warren","MA",2012,642,883,85,29471043,883,0.490076335877863,49,1.04938271604938,104.9,1.12627551020408,112.6,-51,4.9,12.6
"Warwick","MA",2003,36,452,5,855281,564,1,100,1,100,1,100,0,0,0
"Warwick","MA",2004,54,510,8,1424913,620,1.5,150,1.6,160,1.09929078014184,109.9,50,60,9.9
"Warwick","MA",2005,56,547,8,1593859,643,1.55555555555556,155.6,1.6,160,1.14007092198582,114,55.6,60,14
"Warwick","MA",2006,66,522,8,1790401,594,1.83333333333333,183.3,1.6,160,1.0531914893617,105.3,83.3,60,5.3
"Warwick","MA",2007,79,490,8,2011470,543,2.19444444444444,219.4,1.6,160,0.962765957446808,96.3,119.4,60,-3.7
"Warwick","MA",2008,78,539,8,2187465,575,2.16666666666667,216.7,1.6,160,1.01950354609929,102,116.7,60,2
"Warwick","MA",2009,64,580,8,1931001,621,1.77777777777778,177.8,1.6,160,1.10106382978723,110.1,77.8,60,10.1
"Warwick","MA",2010,55,467,12,1336312,492,1.52777777777778,152.8,2.4,240,0.872340425531915,87.2,52.8,140,-12.8
"Warwick","MA",2011,38,521,11,1030074,532,1.05555555555556,105.6,2.2,220,0.943262411347518,94.3,5.6,120,-5.7
"Warwick","MA",2012,43,485,10,1084609,485,1.19444444444444,119.4,2,200,0.859929078014184,86,19.4,100,-14
"Washington","MA",2003,137,431,17,3080132,538,1,100,1,100,1,100,0,0,0
"Washington","MA",2004,117,395,23,2403982,480,0.854014598540146,85.4,1.35294117647059,135.3,0.892193308550186,89.2,-14.6,35.3,-10.8
"Washington","MA",2005,74,395,24,1520643,464,0.54014598540146,54,1.41176470588235,141.2,0.862453531598513,86.2,-46,41.2,-13.8
"Washington","MA",2006,78,440,23,1786313,501,0.569343065693431,56.9,1.35294117647059,135.3,0.931226765799256,93.1,-43.1,35.3,-6.9
"Washington","MA",2007,81,520,21,2188590,576,0.591240875912409,59.1,1.23529411764706,123.5,1.07063197026022,107.1,-40.9,23.5,7.1
"Washington","MA",2008,78,544,21,2207833,580,0.569343065693431,56.9,1.23529411764706,123.5,1.07806691449814,107.8,-43.1,23.5,7.8
"Washington","MA",2009,79,536,22,2202057,574,0.576642335766423,57.7,1.29411764705882,129.4,1.06691449814126,106.7,-42.3,29.4,6.7
"Washington","MA",2010,74,536,19,2061339,564,0.54014598540146,54,1.11764705882353,111.8,1.04832713754647,104.8,-46,11.8,4.8
"Washington","MA",2011,74,467,18,1796134,477,0.54014598540146,54,1.05882352941176,105.9,0.886617100371747,88.7,-46,5.9,-11.3
"Washington","MA",2012,73,471,14,1788285,471,0.532846715328467,53.3,0.823529411764706,82.4,0.87546468401487,87.5,-46.7,-17.6,-12.5
"Watertown","MA",2003,18429,951,1075,911508573,1187,1,100,1,100,1,100,0,0,0
"Watertown","MA",2004,17805,1024,1092,948003885,1245,0.966140322318086,96.6,1.01581395348837,101.6,1.04886267902275,104.9,-3.4,1.6,4.9
"Watertown","MA",2005,18105,1075,1059,1012249128,1264,0.982419013511314,98.2,0.985116279069767,98.5,1.06486941870261,106.5,-1.8,-1.5,6.5
"Watertown","MA",2006,18862,1072,1088,1051502605,1221,1.02349557762223,102.3,1.01209302325581,101.2,1.02864363942713,102.9,2.3,1.2,2.9
"Watertown","MA",2007,19079,1107,1096,1098336974,1226,1.03527049758533,103.5,1.01953488372093,102,1.03285593934288,103.3,3.5,2,3.3
"Watertown","MA",2008,19320,1189,1090,1194226644,1268,1.04834771284389,104.8,1.01395348837209,101.4,1.06823925863521,106.8,4.8,1.4,6.8
"Watertown","MA",2009,18812,1158,1091,1132826745,1239,1.02078246242335,102.1,1.01488372093023,101.5,1.04380791912384,104.4,2.1,1.5,4.4
"Watertown","MA",2010,18895,1146,1106,1126444967,1207,1.02528623365348,102.5,1.02883720930233,102.9,1.01684919966302,101.7,2.5,2.9,1.7
"Watertown","MA",2011,19193,1196,1135,1193940870,1221,1.04145640023875,104.1,1.05581395348837,105.6,1.02864363942713,102.9,4.1,5.6,2.9
"Watertown","MA",2012,19038,1232,1119,1219636805,1232,1.03304574312225,103.3,1.04093023255814,104.1,1.03791069924179,103.8,3.3,4.1,3.8
"Wayland","MA",2003,3570,854,412,158619301,1066,1,100,1,100,1,100,0,0,0
"Wayland","MA",2004,3421,799,420,142206267,971,0.958263305322129,95.8,1.01941747572816,101.9,0.910881801125704,91.1,-4.2,1.9,-8.9
"Wayland","MA",2005,3360,792,392,138446450,931,0.941176470588235,94.1,0.951456310679612,95.1,0.873358348968105,87.3,-5.9,-4.9,-12.7
"Wayland","MA",2006,3327,855,394,147857024,974,0.931932773109244,93.2,0.956310679611651,95.6,0.913696060037523,91.4,-6.8,-4.4,-8.6
"Wayland","MA",2007,3248,889,397,150226968,984,0.909803921568627,91,0.963592233009709,96.4,0.923076923076923,92.3,-9,-3.6,-7.7
"Wayland","MA",2008,3132,931,409,151672156,993,0.877310924369748,87.7,0.992718446601942,99.3,0.931519699812383,93.2,-12.3,-0.7,-6.8
"Wayland","MA",2009,3090,888,401,142625570,950,0.865546218487395,86.6,0.973300970873786,97.3,0.891181988742964,89.1,-13.4,-2.7,-10.9
"Wayland","MA",2010,3216,910,412,152156075,958,0.900840336134454,90.1,1,100,0.898686679174484,89.9,-9.9,0,-10.1
"Wayland","MA",2011,3319,877,427,151290460,895,0.9296918767507,93,1.03640776699029,103.6,0.839587242026266,84,-7,3.6,-16
"Wayland","MA",2012,3518,880,412,160995279,880,0.985434173669468,98.5,1,100,0.825515947467167,82.6,-1.5,0,-17.4
"Webster","MA",2003,6706,664,404,231573509,829,1,100,1,100,1,100,0,0,0
"Webster","MA",2004,6962,742,412,268552607,902,1.0381747688637,103.8,1.01980198019802,102,1.08805790108565,108.8,3.8,2,8.8
"Webster","MA",2005,7028,720,423,262985171,846,1.04801670146138,104.8,1.0470297029703,104.7,1.0205066344994,102.1,4.8,4.7,2.1
"Webster","MA",2006,7051,772,430,282967043,879,1.05144646585148,105.1,1.06435643564356,106.4,1.06031363088058,106,5.1,6.4,6
"Webster","MA",2007,7306,792,446,300714035,877,1.08947211452431,108.9,1.1039603960396,110.4,1.05790108564536,105.8,8.9,10.4,5.8
"Webster","MA",2008,6994,886,430,322377589,945,1.04294661497167,104.3,1.06435643564356,106.4,1.13992762364294,114,4.3,6.4,14
"Webster","MA",2009,6662,819,428,283719622,876,0.993438711601551,99.3,1.05940594059406,105.9,1.05669481302774,105.7,-0.7,5.9,5.7
"Webster","MA",2010,6563,808,451,275842333,851,0.97867581270504,97.9,1.11633663366337,111.6,1.02653799758745,102.7,-2.1,11.6,2.7
"Webster","MA",2011,6619,787,447,270903200,803,0.987026543393976,98.7,1.10643564356436,110.6,0.968636911942099,96.9,-1.3,10.6,-3.1
"Webster","MA",2012,6918,779,453,280063404,779,1.03161348046526,103.2,1.12128712871287,112.1,0.939686369119421,94,3.2,12.1,-6
"Wellesley","MA",2003,17676,1131,1472,1039761414,1411,1,100,1,100,1,100,0,0,0
"Wellesley","MA",2004,16992,1193,1468,1054411134,1450,0.961303462321792,96.1,0.997282608695652,99.7,1.02763997165131,102.8,-3.9,-0.3,2.8
"Wellesley","MA",2005,16420,1274,1417,1087960103,1498,0.928943199818964,92.9,0.962635869565217,96.3,1.06165839829908,106.2,-7.1,-3.7,6.2
"Wellesley","MA",2006,16554,1374,1390,1182520393,1565,0.936524100475221,93.7,0.94429347826087,94.4,1.10914245216159,110.9,-6.3,-5.6,10.9
"Wellesley","MA",2007,17645,1464,1452,1342853143,1621,0.998246209549672,99.8,0.986413043478261,98.6,1.14883061658398,114.9,-0.2,-1.4,14.9
"Wellesley","MA",2008,17393,1509,1455,1364473668,1609,0.983989590405069,98.4,0.988451086956522,98.8,1.14032600992204,114,-1.6,-1.2,14
"Wellesley","MA",2009,17098,1431,1435,1272145215,1531,0.967300294184205,96.7,0.974864130434783,97.5,1.08504606661942,108.5,-3.3,-2.5,8.5
"Wellesley","MA",2010,16213,1369,1459,1153990692,1441,0.917232405521611,91.7,0.99116847826087,99.1,1.02126151665485,102.1,-8.3,-0.9,2.1
"Wellesley","MA",2011,16106,1443,1462,1208280796,1473,0.911178999773704,91.1,0.99320652173913,99.3,1.04394046775337,104.4,-8.9,-0.7,4.4
"Wellesley","MA",2012,16315,1480,1404,1255791552,1480,0.923002941842046,92.3,0.953804347826087,95.4,1.04890148830617,104.9,-7.7,-4.6,4.9
"Wellfleet","MA",2003,918,575,171,27441191,717,1,100,1,100,1,100,0,0,0
"Wellfleet","MA",2004,988,591,185,30369263,718,1.07625272331155,107.6,1.08187134502924,108.2,1.00139470013947,100.1,7.6,8.2,0.1
"Wellfleet","MA",2005,1019,610,178,32335308,717,1.11002178649237,111,1.04093567251462,104.1,1,100,11,4.1,0
"Wellfleet","MA",2006,1039,630,174,34040850,717,1.1318082788671,113.2,1.01754385964912,101.8,1,100,13.2,1.8,0
"Wellfleet","MA",2007,1104,633,179,36349746,701,1.20261437908497,120.3,1.04678362573099,104.7,0.97768479776848,97.8,20.3,4.7,-2.2
"Wellfleet","MA",2008,1048,660,175,35979613,704,1.14161220043573,114.2,1.0233918128655,102.3,0.98186889818689,98.2,14.2,2.3,-1.8
"Wellfleet","MA",2009,1061,646,177,35623546,691,1.1557734204793,115.6,1.03508771929825,103.5,0.96373779637378,96.4,15.6,3.5,-3.6
"Wellfleet","MA",2010,1050,674,181,36803144,710,1.1437908496732,114.4,1.05847953216374,105.8,0.99023709902371,99,14.4,5.8,-1
"Wellfleet","MA",2011,1096,691,178,39369085,705,1.19389978213508,119.4,1.04093567251462,104.1,0.98326359832636,98.3,19.4,4.1,-1.7
"Wellfleet","MA",2012,1100,726,167,41517562,726,1.19825708061002,119.8,0.976608187134503,97.7,1.01255230125523,101.3,19.8,-2.3,1.3
"Wendell","MA",2003,271,437,13,6151395,545,1,100,1,100,1,100,0,0,0
"Wendell","MA",2004,267,480,13,6667222,583,0.985239852398524,98.5,1,100,1.0697247706422,107,-1.5,0,7
"Wendell","MA",2005,232,503,18,6064307,591,0.856088560885609,85.6,1.38461538461538,138.5,1.08440366972477,108.4,-14.4,38.5,8.4
"Wendell","MA",2006,210,517,16,5643721,589,0.774907749077491,77.5,1.23076923076923,123.1,1.08073394495413,108.1,-22.5,23.1,8.1
"Wendell","MA",2007,193,502,18,5036472,556,0.712177121771218,71.2,1.38461538461538,138.5,1.02018348623853,102,-28.8,38.5,2
"Wendell","MA",2008,228,523,17,6195433,558,0.841328413284133,84.1,1.30769230769231,130.8,1.02385321100917,102.4,-15.9,30.8,2.4
"Wendell","MA",2009,147,543,19,4150589,581,0.542435424354244,54.2,1.46153846153846,146.2,1.06605504587156,106.6,-45.8,46.2,6.6
"Wendell","MA",2010,91,235,19,1110515,247,0.335793357933579,33.6,1.46153846153846,146.2,0.453211009174312,45.3,-66.4,46.2,-54.7
"Wendell","MA",2011,92,231,19,1105759,236,0.339483394833948,33.9,1.46153846153846,146.2,0.43302752293578,43.3,-66.1,46.2,-56.7
"Wendell","MA",2012,96,257,16,1280658,257,0.354243542435424,35.4,1.23076923076923,123.1,0.471559633027523,47.2,-64.6,23.1,-52.8
"Wenham","MA",2003,1148,890,86,53111833,1111,1,100,1,100,1,100,0,0,0
"Wenham","MA",2004,1186,865,91,53345991,1051,1.03310104529617,103.3,1.05813953488372,105.8,0.945994599459946,94.6,3.3,5.8,-5.4
"Wenham","MA",2005,1291,956,83,64156206,1124,1.12456445993031,112.5,0.965116279069767,96.5,1.01170117011701,101.2,12.5,-3.5,1.2
"Wenham","MA",2006,1403,984,91,71821577,1121,1.22212543554007,122.2,1.05813953488372,105.8,1.00900090009001,100.9,22.2,5.8,0.9
"Wenham","MA",2007,1410,995,92,72955566,1102,1.22822299651568,122.8,1.06976744186047,107,0.991899189918992,99.2,22.8,7,-0.8
"Wenham","MA",2008,1382,1046,96,75197859,1115,1.20383275261324,120.4,1.11627906976744,111.6,1.003600360036,100.4,20.4,11.6,0.4
"Wenham","MA",2009,1236,997,93,64067296,1067,1.07665505226481,107.7,1.08139534883721,108.1,0.96039603960396,96,7.7,8.1,-4
"Wenham","MA",2010,941,777,96,38041932,818,0.819686411149826,82,1.11627906976744,111.6,0.736273627362736,73.6,-18,11.6,-26.4
"Wenham","MA",2011,955,801,99,39754146,818,0.831881533101045,83.2,1.15116279069767,115.1,0.736273627362736,73.6,-16.8,15.1,-26.4
"Wenham","MA",2012,958,805,94,40082604,805,0.834494773519164,83.4,1.09302325581395,109.3,0.724572457245725,72.5,-16.6,9.3,-27.5
"West Boylston","MA",2003,3864,651,246,130822631,812,1,100,1,100,1,100,0,0,0
"West Boylston","MA",2004,4264,710,254,157469630,863,1.10351966873706,110.4,1.03252032520325,103.3,1.0628078817734,106.3,10.4,3.3,6.3
"West Boylston","MA",2005,3892,704,247,142469894,828,1.00724637681159,100.7,1.00406504065041,100.4,1.01970443349754,102,0.7,0.4,2
"West Boylston","MA",2006,3913,731,248,148754312,833,1.01268115942029,101.3,1.00813008130081,100.8,1.02586206896552,102.6,1.3,0.8,2.6
"West Boylston","MA",2007,3870,775,253,155875511,858,1.00155279503106,100.2,1.02845528455285,102.8,1.05665024630542,105.7,0.2,2.8,5.7
"West Boylston","MA",2008,3869,798,254,160448883,851,1.00129399585921,100.1,1.03252032520325,103.3,1.04802955665025,104.8,0.1,3.3,4.8
"West Boylston","MA",2009,3719,784,256,151596952,839,0.962474120082816,96.2,1.04065040650407,104.1,1.03325123152709,103.3,-3.8,4.1,3.3
"West Boylston","MA",2010,3722,758,279,146743672,798,0.963250517598344,96.3,1.13414634146341,113.4,0.982758620689655,98.3,-3.7,13.4,-1.7
"West Boylston","MA",2011,3731,776,279,150566500,792,0.965579710144927,96.6,1.13414634146341,113.4,0.975369458128079,97.5,-3.4,13.4,-2.5
"West Boylston","MA",2012,3744,793,275,154342855,793,0.968944099378882,96.9,1.11788617886179,111.8,0.976600985221675,97.7,-3.1,11.8,-2.3
"West Bridgewater","MA",2003,6542,799,345,271822266,997,1,100,1,100,1,100,0,0,0
"West Bridgewater","MA",2004,6355,844,363,278925277,1026,0.971415469275451,97.1,1.05217391304348,105.2,1.02908726178536,102.9,-2.9,5.2,2.9
"West Bridgewater","MA",2005,5519,872,372,250230617,1025,0.843625802506879,84.4,1.07826086956522,107.8,1.02808425275827,102.8,-15.6,7.8,2.8
"West Bridgewater","MA",2006,5794,981,377,295524078,1117,0.885661877101804,88.6,1.09275362318841,109.3,1.12036108324975,112,-11.4,9.3,12
"West Bridgewater","MA",2007,5956,948,388,293483297,1050,0.910424946499541,91,1.12463768115942,112.5,1.05315947843531,105.3,-9,12.5,5.3
"West Bridgewater","MA",2008,6151,953,377,304938196,1016,0.94023234484867,94,1.09275362318841,109.3,1.01905717151454,101.9,-6,9.3,1.9
"West Bridgewater","MA",2009,5855,963,379,293143538,1031,0.894986242739223,89.5,1.09855072463768,109.9,1.03410230692076,103.4,-10.5,9.9,3.4
"West Bridgewater","MA",2010,5773,960,381,288246884,1011,0.882451849587282,88.2,1.10434782608696,110.4,1.01404212637914,101.4,-11.8,10.4,1.4
"West Bridgewater","MA",2011,5699,988,382,292895050,1008,0.87114032405992,87.1,1.10724637681159,110.7,1.01103309929789,101.1,-12.9,10.7,1.1
"West Bridgewater","MA",2012,5750,1011,371,302269476,1011,0.878936105166616,87.9,1.07536231884058,107.5,1.01404212637914,101.4,-12.1,7.5,1.4
"West Brookfield","MA",2003,878,571,91,26052501,712,1,100,1,100,1,100,0,0,0
"West Brookfield","MA",2004,919,543,90,25925207,660,1.04669703872437,104.7,0.989010989010989,98.9,0.926966292134832,92.7,4.7,-1.1,-7.3
"West Brookfield","MA",2005,868,552,86,24903343,649,0.988610478359909,98.9,0.945054945054945,94.5,0.911516853932584,91.2,-1.1,-5.5,-8.8
"West Brookfield","MA",2006,857,560,89,24975722,638,0.976082004555809,97.6,0.978021978021978,97.8,0.896067415730337,89.6,-2.4,-2.2,-10.4
"West Brookfield","MA",2007,849,602,90,26588482,667,0.966970387243736,96.7,0.989010989010989,98.9,0.936797752808989,93.7,-3.3,-1.1,-6.3
"West Brookfield","MA",2008,858,614,87,27410206,655,0.977220956719818,97.7,0.956043956043956,95.6,0.919943820224719,92,-2.3,-4.4,-8
"West Brookfield","MA",2009,828,607,87,26138961,650,0.943052391799544,94.3,0.956043956043956,95.6,0.912921348314607,91.3,-5.7,-4.4,-8.7
"West Brookfield","MA",2010,851,579,91,25635840,610,0.969248291571754,96.9,1,100,0.856741573033708,85.7,-3.1,0,-14.3
"West Brookfield","MA",2011,873,620,89,28132000,633,0.994305239179954,99.4,0.978021978021978,97.8,0.889044943820225,88.9,-0.6,-2.2,-11.1
"West Brookfield","MA",2012,903,658,95,30913098,658,1.02847380410023,102.8,1.04395604395604,104.4,0.924157303370786,92.4,2.8,4.4,-7.6
"West Newbury","MA",2003,754,644,103,25254034,804,1,100,1,100,1,100,0,0,0
"West Newbury","MA",2004,771,681,99,27323689,828,1.02254641909814,102.3,0.961165048543689,96.1,1.02985074626866,103,2.3,-3.9,3
"West Newbury","MA",2005,771,704,91,28216265,828,1.02254641909814,102.3,0.883495145631068,88.3,1.02985074626866,103,2.3,-11.7,3
"West Newbury","MA",2006,772,708,92,28429660,806,1.02387267904509,102.4,0.893203883495146,89.3,1.00248756218905,100.2,2.4,-10.7,0.2
"West Newbury","MA",2007,753,745,92,29172357,825,0.99867374005305,99.9,0.893203883495146,89.3,1.02611940298507,102.6,-0.1,-10.7,2.6
"West Newbury","MA",2008,778,765,92,30936686,816,1.03183023872679,103.2,0.893203883495146,89.3,1.01492537313433,101.5,3.2,-10.7,1.5
"West Newbury","MA",2009,735,784,88,29970405,839,0.974801061007958,97.5,0.854368932038835,85.4,1.04353233830846,104.4,-2.5,-14.6,4.4
"West Newbury","MA",2010,695,803,98,29018282,845,0.921750663129973,92.2,0.951456310679612,95.1,1.05099502487562,105.1,-7.8,-4.9,5.1
"West Newbury","MA",2011,660,859,104,29481482,877,0.875331564986737,87.5,1.00970873786408,101,1.0907960199005,109.1,-12.5,1,9.1
"West Newbury","MA",2012,677,831,99,29265774,831,0.897877984084881,89.8,0.961165048543689,96.1,1.03358208955224,103.4,-10.2,-3.9,3.4
"West Springfield","MA",2003,17316,642,1121,577634242,801,1,100,1,100,1,100,0,0,0
"West Springfield","MA",2004,17472,647,1118,588245190,786,1.00900900900901,100.9,0.997323818019625,99.7,0.9812734082397,98.1,0.9,-0.3,-1.9
"West Springfield","MA",2005,17557,669,1090,611183072,786,1.01391776391776,101.4,0.972346119536128,97.2,0.9812734082397,98.1,1.4,-2.8,-1.9
"West Springfield","MA",2006,17564,694,1106,633463743,790,1.01432201432201,101.4,0.986619090098127,98.7,0.986267166042447,98.6,1.4,-1.3,-1.4
"West Springfield","MA",2007,17805,712,1103,659024838,788,1.02823977823978,102.8,0.983942908117752,98.4,0.983770287141074,98.4,2.8,-1.6,-1.6
"West Springfield","MA",2008,17896,746,1120,694098270,796,1.03349503349503,103.3,0.999107939339875,99.9,0.993757802746567,99.4,3.3,-0.1,-0.6
"West Springfield","MA",2009,16777,743,1150,648034721,795,0.968872718872719,96.9,1.02586975914362,102.6,0.99250936329588,99.3,-3.1,2.6,-0.7
"West Springfield","MA",2010,16764,727,1171,633630026,765,0.968121968121968,96.8,1.04460303300624,104.5,0.955056179775281,95.5,-3.2,4.5,-4.5
"West Springfield","MA",2011,17077,735,1194,652583069,750,0.986197736197736,98.6,1.06512042818912,106.5,0.936329588014981,93.6,-1.4,6.5,-6.4
"West Springfield","MA",2012,17140,737,1202,656653229,737,0.98983598983599,99,1.07225691347012,107.2,0.920099875156055,92,-1,7.2,-8
"West Stockbridge","MA",2003,247,510,65,6550297,636,1,100,1,100,1,100,0,0,0
"West Stockbridge","MA",2004,267,497,71,6893297,604,1.08097165991903,108.1,1.09230769230769,109.2,0.949685534591195,95,8.1,9.2,-5
"West Stockbridge","MA",2005,295,561,77,8607111,660,1.19433198380567,119.4,1.18461538461538,118.5,1.0377358490566,103.8,19.4,18.5,3.8
"West Stockbridge","MA",2006,274,600,74,8544699,683,1.10931174089069,110.9,1.13846153846154,113.8,1.07389937106918,107.4,10.9,13.8,7.4
"West Stockbridge","MA",2007,276,553,72,7939555,612,1.11740890688259,111.7,1.10769230769231,110.8,0.962264150943396,96.2,11.7,10.8,-3.8
"West Stockbridge","MA",2008,261,564,68,7654353,601,1.05668016194332,105.7,1.04615384615385,104.6,0.944968553459119,94.5,5.7,4.6,-5.5
"West Stockbridge","MA",2009,248,496,66,6396472,531,1.00404858299595,100.4,1.01538461538462,101.5,0.834905660377358,83.5,0.4,1.5,-16.5
"West Stockbridge","MA",2010,252,550,66,7203025,579,1.02024291497976,102,1.01538461538462,101.5,0.910377358490566,91,2,1.5,-9
"West Stockbridge","MA",2011,217,609,64,6871196,622,0.878542510121457,87.9,0.984615384615385,98.5,0.977987421383648,97.8,-12.1,-1.5,-2.2
"West Stockbridge","MA",2012,228,571,58,6773306,571,0.923076923076923,92.3,0.892307692307692,89.2,0.897798742138365,89.8,-7.7,-10.8,-10.2
"West Tisbury","MA",2003,729,771,129,29210770,962,1,100,1,100,1,100,0,0,0
"West Tisbury","MA",2004,733,760,137,28985938,924,1.00548696844993,100.5,1.06201550387597,106.2,0.960498960498961,96,0.5,6.2,-4
"West Tisbury","MA",2005,747,793,129,30820021,932,1.02469135802469,102.5,1,100,0.968814968814969,96.9,2.5,0,-3.1
"West Tisbury","MA",2006,758,820,127,32323497,934,1.039780521262,104,0.984496124031008,98.4,0.970893970893971,97.1,4,-1.6,-2.9
"West Tisbury","MA",2007,776,872,132,35189291,966,1.06447187928669,106.4,1.02325581395349,102.3,1.004158004158,100.4,6.4,2.3,0.4
"West Tisbury","MA",2008,806,921,134,38592512,982,1.10562414266118,110.6,1.03875968992248,103.9,1.02079002079002,102.1,10.6,3.9,2.1
"West Tisbury","MA",2009,812,881,137,37186181,943,1.11385459533608,111.4,1.06201550387597,106.2,0.98024948024948,98,11.4,6.2,-2
"West Tisbury","MA",2010,766,816,130,32489365,859,1.05075445816187,105.1,1.0077519379845,100.8,0.892931392931393,89.3,5.1,0.8,-10.7
"West Tisbury","MA",2011,757,848,128,33391705,866,1.03840877914952,103.8,0.992248062015504,99.2,0.9002079002079,90,3.8,-0.8,-10
