"","Municipal","State","Year","Average_Monthly_Employment","Average_Weekly_Wage","Number_of_Employer_Establishments","Total_Wages_Paid_to_All_Workers","Inflation_Adjusted_Average_Weekly_Wage","Change","Employment_Change_Pct","Establishment_Change","Establishment_Change_Pct","Average_Weekly_Wage_Change","Average_Weekly_Wage_Change_Pct","Employment_difference","Establishment_difference","Average_Weekly_Wage_difference"
"4839","West Springfield","MA",2015,16907,796,1312,699677646,823.213187239734,0.976380226380226,97.6380226380226,1.17038358608385,117.038358608385,0.962534635283926,96.2534635283926,-2.4,17,-3.7
"4840","West Springfield","MA",2016,17118,801,1358,713079206,818.064139795923,0.988565488565489,98.8565488565489,1.2114183764496,121.14183764496,0.956514157745165,95.6514157745166,-1.1,21.1,-4.3
"4841","West Springfield","MA",2017,17652,822,1382,754077162,822,1.01940401940402,101.940401940402,1.2328278322926,123.28278322926,0.961116126985676,96.1116126985676,1.9,23.3,-3.9
"4842","West Stockbridge","MA",2003,247,510,65,6550297,679.408695652174,1,100,1,100,1,100,0,0,0
"4843","West Stockbridge","MA",2004,267,497,71,6893297,644.916040232927,1.08097165991903,108.097165991903,1.09230769230769,109.230769230769,0.949231360093005,94.9231360093005,8.1,9.2,-5.1
"4844","West Stockbridge","MA",2005,295,561,77,8607111,704.108141321045,1.19433198380567,119.433198380567,1.18461538461538,118.461538461538,1.03635432667691,103.635432667691,19.4,18.5,3.6
"4845","West Stockbridge","MA",2006,274,600,74,8544699,729.52380952381,1.10931174089069,110.931174089069,1.13846153846154,113.846153846154,1.07376283846872,107.376283846872,10.9,13.8,7.4
"4846","West Stockbridge","MA",2007,276,553,72,7939555,653.757367055396,1.11740890688259,111.740890688259,1.10769230769231,110.769230769231,0.962244627186948,96.2244627186948,11.7,10.8,-3.8
"4847","West Stockbridge","MA",2008,261,564,68,7654353,642.107541464819,1.05668016194332,105.668016194332,1.04615384615385,104.615384615385,0.945097620289436,94.5097620289436,5.7,4.6,-5.5
"4848","West Stockbridge","MA",2009,248,496,66,6396472,566.706535469406,1.00404858299595,100.404858299595,1.01538461538462,101.538461538462,0.834117283302382,83.4117283302382,0.4,1.5,-16.6
"4849","West Stockbridge","MA",2010,252,550,66,7203025,618.263198444436,1.02024291497976,102.024291497976,1.01538461538462,101.538461538462,0.910001891940692,91.0001891940693,2,1.5,-9
"4850","West Stockbridge","MA",2011,217,609,64,6871196,663.638052983253,0.878542510121457,87.8542510121457,0.984615384615385,98.4615384615385,0.976787693813983,97.6787693813983,-12.1,-1.5,-2.3
"4851","West Stockbridge","MA",2012,228,571,58,6773306,609.613143200606,0.923076923076923,92.3076923076923,0.892307692307692,89.2307692307692,0.897270151385728,89.7270151385728,-7.7,-10.8,-10.3
"4852","West Stockbridge","MA",2013,235,612,54,7484378,643.953347613508,0.951417004048583,95.1417004048583,0.830769230769231,83.0769230769231,0.947814403516529,94.7814403516529,-4.9,-16.9,-5.2
"4853","West Stockbridge","MA",2014,249,636,55,8232706,658.523925385239,1.0080971659919,100.80971659919,0.846153846153846,84.6153846153846,0.969260372437702,96.9260372437702,0.8,-15.4,-3.1
"4854","West Stockbridge","MA",2015,276,605,60,8687180,625.683389799044,1.11740890688259,111.740890688259,0.923076923076923,92.3076923076923,0.920923435044413,92.0923435044413,11.7,-7.7,-7.9
"4855","West Stockbridge","MA",2016,273,663,58,9409537,677.124250542692,1.10526315789474,110.526315789474,0.892307692307692,89.2307692307692,0.996637598070056,99.6637598070056,10.5,-10.8,-0.3
"4856","West Stockbridge","MA",2017,254,644,60,8504194,644,1.02834008097166,102.834008097166,0.923076923076923,92.3076923076923,0.947883069676957,94.7883069676957,2.8,-7.7,-5.2
"4857","West Tisbury","MA",2003,729,771,129,29210770,1027.10608695652,1,100,1,100,1,100,0,0,0
"4858","West Tisbury","MA",2004,733,760,137,28985938,986.189518263632,1.00548696844993,100.548696844993,1.06201550387597,106.201550387597,0.960163249724152,96.0163249724152,0.5,6.2,-4
"4859","West Tisbury","MA",2005,747,793,129,30820021,995.290117767537,1.02469135802469,102.469135802469,1,100,0.969023677696955,96.9023677696955,2.5,0,-3.1
"4860","West Tisbury","MA",2006,758,820,127,32323497,997.015873015873,1.039780521262,103.9780521262,0.984496124031008,98.4496124031008,0.970703888991827,97.0703888991827,4,-1.6,-2.9
"4861","West Tisbury","MA",2007,776,872,132,35189291,1030.87960953401,1.06447187928669,106.447187928669,1.02325581395349,102.325581395349,1.00367393653431,100.367393653431,6.4,2.3,0.4
"4862","West Tisbury","MA",2008,806,921,134,38592512,1048.54795334947,1.10562414266118,110.562414266118,1.03875968992248,103.875968992248,1.02087599972899,102.087599972899,10.6,3.9,2.1
"4863","West Tisbury","MA",2009,812,881,137,37186181,1006.58963255755,1.11385459533608,111.385459533608,1.06201550387597,106.201550387597,0.98002498996013,98.002498996013,11.4,6.2,-2
"4864","West Tisbury","MA",2010,766,816,130,32489365,917.277763510291,1.05075445816187,105.075445816187,1.0077519379845,100.77519379845,0.893070126989833,89.3070126989833,5.1,0.8,-10.7
"4865","West Tisbury","MA",2011,757,848,128,33391705,924.080572955335,1.03840877914952,103.840877914952,0.992248062015504,99.2248062015504,0.899693405277669,89.9693405277669,3.8,-0.8,-10
"4866","West Tisbury","MA",2012,769,891,114,35621063,951.252733085359,1.05486968449931,105.486968449931,0.883720930232558,88.3720930232558,0.926148472066865,92.6148472066865,5.5,-11.6,-7.4
"4867","West Tisbury","MA",2013,758,949,106,37424699,998.548573341861,1.039780521262,103.9780521262,0.821705426356589,82.1705426356589,0.972196140226098,97.2196140226098,4,-17.8,-2.8
"4868","West Tisbury","MA",2014,765,993,106,39510256,1028.16707218167,1.04938271604938,104.938271604938,0.821705426356589,82.1705426356589,1.00103298504276,100.103298504276,4.9,-17.8,0.1
"4869","West Tisbury","MA",2015,818,1006,113,42784110,1040.39254568238,1.12208504801097,112.208504801097,0.875968992248062,87.5968992248062,1.0129358192835,101.29358192835,12.2,-12.4,1.3
"4870","West Tisbury","MA",2016,836,1042,111,45280215,1064.19829421642,1.14677640603567,114.677640603567,0.86046511627907,86.046511627907,1.03611331656091,103.611331656091,14.7,-14,3.6
"4871","West Tisbury","MA",2017,827,1067,113,45895192,1067,1.13443072702332,113.443072702332,0.875968992248062,87.5968992248062,1.03884108326306,103.884108326306,13.4,-12.4,3.9
"4872","Westborough","MA",2003,23644,1059,958,1301780422,1410.77217391304,1,100,1,100,1,100,0,0,0
"4873","Westborough","MA",2004,24166,1102,987,1385417210,1429.97480148227,1.02207748265945,102.207748265945,1.03027139874739,103.027139874739,1.01361143062239,101.361143062239,2.2,3,1.4
"4874","Westborough","MA",2005,24553,1158,982,1478753226,1453.39969278034,1.03844527152766,103.844527152766,1.02505219206681,102.505219206681,1.03021573550679,103.021573550679,3.8,2.5,3
"4875","Westborough","MA",2006,25107,1208,998,1577082300,1468.7746031746,1.06187616308577,106.187616308577,1.04175365344468,104.175365344468,1.04111395896098,104.111395896098,6.2,4.2,4.1
"4876","Westborough","MA",2007,24811,1240,990,1599352519,1465.92971997955,1.04935713077313,104.935713077313,1.03340292275574,103.340292275574,1.03909741564686,103.909741564686,4.9,3.3,3.9
"4877","Westborough","MA",2008,24890,1219,999,1578137187,1387.81754086102,1.05269835899171,105.269835899171,1.04279749478079,104.279749478079,0.983729029054808,98.3729029054808,5.3,4.3,-1.6
"4878","Westborough","MA",2009,23457,1195,1002,1458041866,1365.35143122165,0.992091016748435,99.2091016748435,1.04592901878914,104.592901878914,0.967804338977422,96.7804338977422,-0.8,4.6,-3.2
"4879","Westborough","MA",2010,23829,1231,1030,1525849360,1383.78544960927,1.0078243951954,100.78243951954,1.07515657620042,107.515657620042,0.980870955067879,98.0870955067879,0.8,7.5,-1.9
"4880","Westborough","MA",2011,24905,1307,1033,1692169181,1424.26097742055,1.05333276941296,105.333276941296,1.07828810020877,107.828810020877,1.00956129115454,100.956129115454,5.3,7.8,1
"4881","Westborough","MA",2012,22464,1271,1004,1485234501,1356.9497460735,0.950093046861783,95.0093046861783,1.04801670146138,104.801670146138,0.961848958439368,96.1848958439368,-5,4.8,-3.8
"4882","Westborough","MA",2013,22009,1332,1019,1524002105,1401.54552127646,0.930849264083911,93.0849264083911,1.06367432150313,106.367432150313,0.993459856377098,99.3459856377098,-6.9,6.4,-0.7
"4883","Westborough","MA",2014,23601,1362,1062,1671218463,1410.23519870235,0.998181356792421,99.8181356792421,1.10855949895616,110.855949895616,0.999619374963144,99.9619374963144,-0.2,10.9,0
"4884","Westborough","MA",2015,24278,1418,1104,1790268234,1466.47776319842,1.02681441380477,102.681441380477,1.15240083507307,115.240083507307,1.03948588603847,103.948588603847,2.7,15.2,3.9
"4885","Westborough","MA",2016,24794,1440,1119,1855977034,1470.6771052511,1.04863813229572,104.863813229572,1.16805845511482,116.805845511482,1.04246251269041,104.246251269041,4.9,16.8,4.2
"4886","Westborough","MA",2017,25514,1562,1118,2072786023,1562,1.07908983251565,107.908983251565,1.16701461377871,116.701461377871,1.10719507294186,110.719507294186,7.9,16.7,10.7
"4887","Westfield","MA",2003,15555,643,1006,520235378,856.587826086957,1,100,1,100,1,100,0,0,0
"4888","Westfield","MA",2004,15811,678,1049,557754682,879.784859714134,1.01645773063324,101.645773063324,1.0427435387674,104.27435387674,1.02708074165979,102.708074165979,1.6,4.3,2.7
"4889","Westfield","MA",2005,16083,705,1016,589366922,884.84178187404,1.03394406943105,103.394406943105,1.00994035785288,100.994035785288,1.0329843069521,103.29843069521,3.4,1,3.3
"4890","Westfield","MA",2006,16596,733,1048,632787225,891.234920634921,1.06692381870781,106.692381870781,1.04174950298211,104.174950298211,1.04044780172307,104.044780172307,6.7,4.2,4
"4891","Westfield","MA",2007,16789,748,1049,653131336,884.286637536052,1.07933140469302,107.933140469302,1.0427435387674,104.27435387674,1.03233621889728,103.233621889728,7.9,4.3,3.2
"4892","Westfield","MA",2008,17100,771,1059,685750685,877.774671044992,1.099324975892,109.9324975892,1.05268389662028,105.268389662028,1.0247340019468,102.47340019468,9.9,5.3,2.5
"4893","Westfield","MA",2009,16599,793,1079,684171147,906.044924651692,1.06711668273867,106.711668273867,1.07256461232604,107.256461232604,1.05773733534209,105.773733534209,6.7,7.3,5.8
"4894","Westfield","MA",2010,16624,797,1123,689266322,895.919580291301,1.06872388299582,106.872388299582,1.11630218687873,111.630218687873,1.04591677935002,104.591677935002,6.9,11.6,4.6
"4895","Westfield","MA",2011,16903,803,1139,705980349,875.043278399922,1.08666023786564,108.666023786564,1.13220675944334,113.220675944334,1.0215453124022,102.15453124022,8.7,13.2,2.2
"4896","Westfield","MA",2012,17477,826,1140,751123736,881.857191390019,1.12356155576985,112.356155576985,1.13320079522863,113.320079522863,1.02950002852422,102.950002852422,12.4,13.3,3
"4897","Westfield","MA",2013,18026,850,1147,796729035,894.379649463206,1.15885567341691,115.885567341691,1.14015904572565,114.015904572565,1.0441190292756,104.41190292756,15.9,14,4.4
"4898","Westfield","MA",2014,18490,856,1178,823463609,886.315220329819,1.18868531018965,118.868531018965,1.17097415506958,117.097415506958,1.03470443232735,103.470443232735,18.9,17.1,3.5
"4899","Westfield","MA",2015,18471,888,1177,852811396,918.358429986035,1.18746383799421,118.746383799421,1.16998011928429,116.998011928429,1.07211239994065,107.211239994065,18.7,17,7.2
"4900","Westfield","MA",2016,18552,902,1199,870592666,921.215797872562,1.19267116682739,119.267116682739,1.19184890656064,119.184890656064,1.07544815583107,107.544815583107,19.3,19.2,7.5
"4901","Westfield","MA",2017,18668,937,1192,909300472,937,1.20012857602057,120.012857602057,1.18489065606362,118.489065606362,1.09387499035607,109.387499035607,20,18.5,9.4
"4902","Westford","MA",2003,11003,1322,676,756621952,1761.13391304348,1,100,1,100,1,100,0,0,0
"4903","Westford","MA",2004,11597,1485,704,895755062,1926.96241397565,1.05398527674271,105.398527674271,1.0414201183432,104.14201183432,1.09416007477001,109.416007477001,5.4,4.1,9.4
"4904","Westford","MA",2005,11612,1435,671,866455872,1801.06093189964,1.05534854130692,105.534854130692,0.992603550295858,99.2603550295858,1.02267119982214,102.267119982214,5.5,-0.7,2.3
"4905","Westford","MA",2006,11414,1485,642,881658461,1805.57142857143,1.03735344905935,103.735344905935,0.949704142011834,94.9704142011834,1.02523233196456,102.523233196456,3.7,-5,2.5
"4906","Westford","MA",2007,11879,1510,656,932636542,1785.12409449123,1.07961465054985,107.961465054985,0.970414201183432,97.0414201183432,1.01362200867865,101.362200867865,8,-3,1.4
"4907","Westford","MA",2008,11681,1436,640,872261868,1634.86955592816,1.06161955830228,106.161955830228,0.946745562130177,94.6745562130178,0.928305078801691,92.8305078801691,6.2,-5.3,-7.2
"4908","Westford","MA",2009,11617,1458,651,880494564,1665.84300144031,1.05580296282832,105.580296282832,0.96301775147929,96.301775147929,0.94589229649295,94.589229649295,5.6,-3.7,-5.4
"4909","Westford","MA",2010,11714,1510,677,919546147,1697.41350845654,1.06461874034354,106.461874034354,1.00147928994083,100.147928994083,0.963818535254473,96.3818535254473,6.5,0.1,-3.6
"4910","Westford","MA",2011,11997,1509,689,941292673,1644.38394409151,1.09033899845497,109.033899845497,1.01923076923077,101.923076923077,0.933707500555588,93.3707500555588,9,1.9,-6.6
"4911","Westford","MA",2012,12501,1550,674,1007468602,1654.81676350427,1.13614468781241,113.614468781241,0.997041420118343,99.7041420118343,0.939631422260517,93.9631422260517,13.6,-0.3,-6
"4912","Westford","MA",2013,12424,1451,677,937640186,1526.75867220131,1.1291465963828,112.91465963828,1.00147928994083,100.147928994083,0.866917990104944,86.6917990104944,12.9,0.1,-13.3
"4913","Westford","MA",2014,12420,1471,709,950323878,1523.09543119762,1.12878305916568,112.878305916568,1.04881656804734,104.881656804734,0.86483794328025,86.483794328025,12.9,4.9,-13.5
"4914","Westford","MA",2015,11900,1603,732,992077931,1657.80243611218,1.08152322093974,108.152322093974,1.08284023668639,108.284023668639,0.941326734914365,94.1326734914365,8.2,8.3,-5.9
"4915","Westford","MA",2016,12314,1688,728,1081008388,1723.96038448879,1.11914932291193,111.914932291193,1.07692307692308,107.692307692308,0.978892276005036,97.8892276005036,11.9,7.7,-2.1
"4916","Westford","MA",2017,12758,1860,751,1233801052,1860,1.15950195401254,115.950195401254,1.11094674556213,111.094674556213,1.05613774524713,105.613774524713,16,11.1,5.6
"4917","Westhampton","MA",2003,265,610,28,8391182,812.626086956522,1,100,1,100,1,100,0,0,0
"4918","Westhampton","MA",2004,258,617,25,8268779,800.630174695606,0.973584905660377,97.3584905660377,0.892857142857143,89.2857142857143,0.985238091105538,98.5238091105538,-2.6,-10.7,-1.5
"4919","Westhampton","MA",2005,276,640,29,9181938,803.260624679979,1.04150943396226,104.150943396226,1.03571428571429,103.571428571429,0.988475065682892,98.8475065682892,4.2,3.6,-1.2
"4920","Westhampton","MA",2006,274,605,26,8625132,735.603174603175,1.03396226415094,103.396226415094,0.928571428571429,92.8571428571429,0.905217278168098,90.5217278168098,3.4,-7.1,-9.5
"4921","Westhampton","MA",2007,280,644,29,9382747,761.337693279702,1.05660377358491,105.660377358491,1.03571428571429,103.571428571429,0.936885617505947,93.6885617505947,5.7,3.6,-6.3
"4922","Westhampton","MA",2008,295,655,36,10046472,745.7099993962,1.11320754716981,111.320754716981,1.28571428571429,128.571428571429,0.91765451708431,91.765451708431,11.3,28.6,-8.2
"4923","Westhampton","MA",2009,288,676,32,10125524,772.366165276852,1.08679245283019,108.679245283019,1.14285714285714,114.285714285714,0.950457015439348,95.0457015439348,8.7,14.3,-5
"4924","Westhampton","MA",2010,312,666,35,10799417,748.660527570899,1.17735849056604,117.735849056604,1.25,125,0.92128537292571,92.128537292571,17.7,25,-7.9
"4925","Westhampton","MA",2011,309,679,37,10903917,739.91828895834,1.16603773584906,116.603773584906,1.32142857142857,132.142857142857,0.910527364103594,91.0527364103594,16.6,32.1,-8.9
"4926","Westhampton","MA",2012,312,677,37,10987445,722.781257349931,1.17735849056604,117.735849056604,1.32142857142857,132.142857142857,0.889438905483478,88.9438905483479,17.7,32.1,-11.1
"4927","Westhampton","MA",2013,313,664,37,10809468,698.66833793361,1.1811320754717,118.11320754717,1.32142857142857,132.142857142857,0.85976607094942,85.976607094942,18.1,32.1,-14
"4928","Westhampton","MA",2014,320,710,38,11807535,735.14463368478,1.20754716981132,120.754716981132,1.35714285714286,135.714285714286,0.90465300768041,90.465300768041,20.8,35.7,-9.5
"4929","Westhampton","MA",2015,323,723,39,12137060,747.717505495386,1.2188679245283,121.88679245283,1.39285714285714,139.285714285714,0.920124910456378,92.0124910456378,21.9,39.3,-8
"4930","Westhampton","MA",2016,325,760,43,12842223,776.190694438079,1.22641509433962,122.641509433962,1.53571428571429,153.571428571429,0.955163397898163,95.5163397898163,22.6,53.6,-4.5
"4931","Westhampton","MA",2017,332,794,46,13709230,794,1.25283018867925,125.283018867925,1.64285714285714,164.285714285714,0.977079142233446,97.7079142233446,25.3,64.3,-2.3
"4932","Westminster","MA",2003,3164,923,173,151808710,1229.59652173913,1,100,1,100,1,100,0,0,0
"4933","Westminster","MA",2004,2957,929,186,142809297,1205.48692429857,0.934576485461441,93.4576485461441,1.07514450867052,107.514450867052,0.98039226932225,98.0392269322249,-6.5,7.5,-2
"4934","Westminster","MA",2005,2602,901,191,121946004,1130.84034818228,0.822376738305942,82.2376738305942,1.10404624277457,110.404624277457,0.919684081883082,91.9684081883082,-17.8,10.4,-8
"4935","Westminster","MA",2006,2524,932,194,122274182,1133.19365079365,0.797724399494311,79.7724399494311,1.12138728323699,112.138728323699,0.921597963851485,92.1597963851485,-20.2,12.1,-7.8
"4936","Westminster","MA",2007,2542,969,189,128066063,1145.55314408079,0.803413400758534,80.3413400758534,1.09248554913295,109.248554913295,0.931649629636666,93.1649629636666,-19.7,9.2,-6.8
"4937","Westminster","MA",2008,2530,979,191,128761828,1114.58028917386,0.799620733249052,79.9620733249052,1.10404624277457,110.404624277457,0.906460183863736,90.6460183863736,-20,10.4,-9.4
"4938","Westminster","MA",2009,2402,963,186,120260223,1100.27901946984,0.759165613147914,75.9165613147914,1.07514450867052,107.514450867052,0.894829320038747,89.4829320038748,-24.1,7.5,-10.5
"4939","Westminster","MA",2010,2514,973,196,127163288,1093.76380379352,0.79456384323641,79.456384323641,1.13294797687861,113.294797687861,0.889530658598896,88.9530658598896,-20.5,13.3,-11
"4940","Westminster","MA",2011,2533,977,206,128720839,1064.65415068085,0.800568900126422,80.0568900126422,1.19075144508671,119.075144508671,0.865856508096667,86.5856508096667,-19.9,19.1,-13.4
"4941","Westminster","MA",2012,2467,1032,190,132391238,1101.78767737833,0.779709228824273,77.9709228824273,1.09826589595376,109.826589595376,0.896056273662819,89.6056273662819,-22,9.8,-10.4
"4942","Westminster","MA",2013,2475,1030,191,132619263,1083.77769287894,0.782237673830594,78.2237673830594,1.10404624277457,110.404624277457,0.88140920514809,88.140920514809,-21.8,10.4,-11.9
"4943","Westminster","MA",2014,2511,1033,200,134916795,1069.5836712625,0.793615676359039,79.3615676359039,1.15606936416185,115.606936416185,0.869865563501834,86.9865563501834,-20.6,15.6,-13
"4944","Westminster","MA",2015,2542,1042,207,137694655,1077.62329284397,0.803413400758534,80.3413400758534,1.19653179190751,119.653179190751,0.876403986016317,87.6403986016317,-19.7,19.7,-12.4
"4945","Westminster","MA",2016,2584,1004,216,134944206,1025.38875949451,0.816687737041719,81.6687737041719,1.2485549132948,124.85549132948,0.833922950631166,83.3922950631166,-18.3,24.9,-16.6
"4946","Westminster","MA",2017,2605,1012,211,137146124,1012,0.823324905183312,82.3324905183312,1.21965317919075,121.965317919075,0.823034208464282,82.3034208464282,-17.7,22,-17.7
"4947","Weston","MA",2003,3606,881,412,165248211,1173.6452173913,1,100,1,100,1,100,0,0,0
"4948","Weston","MA",2004,3435,915,423,163384882,1187.32027527792,0.952579034941764,95.2579034941764,1.02669902912621,102.669902912621,1.01165178171732,101.165178171732,-4.7,2.7,1.2
"4949","Weston","MA",2005,3384,957,396,168429077,1201.12565284178,0.938435940099834,93.8435940099834,0.961165048543689,96.1165048543689,1.02341460182623,102.341460182623,-6.2,-3.9,2.3
"4950","Weston","MA",2006,3498,949,407,172586469,1153.86349206349,0.970049916805324,97.0049916805324,0.987864077669903,98.7864077669903,0.98314505522224,98.314505522224,-3,-1.2,-1.7
"4951","Weston","MA",2007,3667,1038,423,197853024,1227.12503978933,1.01691625069329,101.691625069329,1.02669902912621,102.669902912621,1.04556728183744,104.556728183744,1.7,2.7,4.6
"4952","Weston","MA",2008,3648,1070,408,203001206,1218.18274710524,1.01164725457571,101.164725457571,0.990291262135922,99.0291262135922,1.03794803493762,103.794803493762,1.2,-1,3.8
"4953","Weston","MA",2009,3543,1005,413,185171177,1148.26626642491,0.982529118136439,98.2529118136439,1.00242718446602,100.242718446602,0.978375960136565,97.8375960136566,-1.7,0.2,-2.2
"4954","Weston","MA",2010,4356,1213,444,274847953,1363.55138129655,1.20798668885191,120.798668885191,1.07766990291262,107.766990291262,1.16180883378655,116.180883378655,20.8,7.8,16.2
"4955","Weston","MA",2011,4494,1045,432,244238102,1138.75495134236,1.24625623960067,124.625623960067,1.04854368932039,104.854368932039,0.970271879839044,97.0271879839044,24.6,4.9,-3
"4956","Weston","MA",2012,4395,1123,420,256589752,1198.94143575181,1.21880199667221,121.880199667221,1.01941747572816,101.941747572816,1.02155354785727,102.155354785727,21.9,1.9,2.2
"4957","Weston","MA",2013,4762,1216,433,301201587,1279.48900440854,1.32057681641708,132.057681641708,1.05097087378641,105.097087378641,1.09018380124489,109.018380124489,32.1,5.1,9
"4958","Weston","MA",2014,5320,1339,454,370350538,1386.42065423087,1.47531891292291,147.531891292291,1.10194174757282,110.194174757282,1.18129451190753,118.129451190753,47.5,10.2,18.1
"4959","Weston","MA",2015,5518,1497,451,429631621,1548.1785694697,1.53022739877981,153.022739877981,1.09466019417476,109.466019417476,1.3191197361251,131.91197361251,53,9.5,31.9
"4960","Weston","MA",2016,5483,1435,479,409232155,1465.57058752453,1.52052135330006,152.052135330006,1.1626213592233,116.26213592233,1.24873391533269,124.873391533269,52.1,16.3,24.9
"4961","Weston","MA",2017,5362,1512,465,421697923,1512,1.48696616749861,148.696616749861,1.12864077669903,112.864077669903,1.28829392187255,128.829392187255,48.7,12.9,28.8
"4962","Westport","MA",2003,3307,524,450,90097002,698.059130434783,1,100,1,100,1,100,0,0,0
"4963","Westport","MA",2004,3358,551,476,96176149,714.987400741133,1.01542183247656,101.542183247656,1.05777777777778,105.777777777778,1.02425048189801,102.425048189801,1.5,5.8,2.4
"4964","Westport","MA",2005,3392,586,473,103337464,735.485509472606,1.02570305412761,102.570305412761,1.05111111111111,105.111111111111,1.05361491227042,105.361491227042,2.6,5.1,5.4
"4965","Westport","MA",2006,3378,620,476,108983173,753.84126984127,1.02146960991836,102.146960991836,1.05777777777778,105.777777777778,1.07991033563553,107.991033563553,2.1,5.8,8
"4966","Westport","MA",2007,3342,634,494,110181758,749.515679408899,1.01058361052313,101.058361052313,1.09777777777778,109.777777777778,1.07371373961124,107.371373961124,1.1,9.8,7.4
"4967","Westport","MA",2008,3273,676,481,115094779,769.618258918826,0.989718778348957,98.9718778348957,1.06888888888889,106.888888888889,1.10251155720787,110.251155720787,-1,6.9,10.3
"4968","Westport","MA",2009,3413,650,491,115426219,742.659774304665,1.03205322044149,103.205322044149,1.09111111111111,109.111111111111,1.06389235800426,106.389235800426,3.2,9.1,6.4
"4969","Westport","MA",2010,3346,637,516,110748258,716.061195289284,1.01179316601149,101.179316601149,1.14666666666667,114.666666666667,1.02578873919075,102.578873919075,1.2,14.7,2.6
"4970","Westport","MA",2011,3440,662,512,118418938,721.393088792962,1.0402177199879,104.02177199879,1.13777777777778,113.777777777778,1.03342690803807,103.342690803807,4,13.8,3.3
"4971","Westport","MA",2012,3563,670,503,124116049,715.307891321202,1.07741155125491,107.741155125491,1.11777777777778,111.777777777778,1.0247095985632,102.47095985632,7.7,11.8,2.5
"4972","Westport","MA",2013,3618,692,492,130250624,728.13025579828,1.09404293921984,109.404293921984,1.09333333333333,109.333333333333,1.04307819216514,104.307819216514,9.4,9.3,4.3
"4973","Westport","MA",2014,3742,691,520,134501325,715.471749121384,1.13153915935894,113.153915935894,1.15555555555556,115.555555555556,1.02494433197336,102.494433197336,13.2,15.6,2.5
"4974","Westport","MA",2015,3694,704,524,135247351,728.067944493433,1.11702449349864,111.702449349864,1.16444444444444,116.444444444444,1.04298892851664,104.298892851664,11.7,16.4,4.3
"4975","Westport","MA",2016,3778,744,525,146112691,759.849837713067,1.14242515875416,114.242515875416,1.16666666666667,116.666666666667,1.08851786988274,108.851786988274,14.2,16.7,8.9
"4976","Westport","MA",2017,3791,758,527,149390257,758,1.14635621409132,114.635621409132,1.17111111111111,117.111111111111,1.08586789707612,108.586789707612,14.6,17.1,8.6
"4977","Westwood","MA",2003,8935,1197,520,556372456,1594.61217391304,1,100,1,100,1,100,0,0,0
"4978","Westwood","MA",2004,9176,1232,539,587778983,1598.66511381683,1.02697257974259,102.697257974259,1.03653846153846,103.653846153846,1.00254164615704,100.254164615704,2.7,3.7,0.3
"4979","Westwood","MA",2005,8973,1290,515,602002017,1619.07219662058,1.00425293788472,100.425293788472,0.990384615384615,99.0384615384615,1.01533916717036,101.533916717036,0.4,-1,1.5
"4980","Westwood","MA",2006,9384,1406,514,686000455,1709.51746031746,1.05025181869054,105.025181869054,0.988461538461539,98.8461538461539,1.07205845301083,107.205845301083,5,-1.2,7.2
"4981","Westwood","MA",2007,9436,1394,511,683833036,1647.98873358991,1.05607162842753,105.607162842753,0.982692307692308,98.2692307692308,1.03347306671182,103.347306671182,5.6,-1.7,3.3
"4982","Westwood","MA",2008,9435,1433,503,702892496,1631.45409028207,1.05595970900951,105.595970900951,0.967307692307692,96.7307692307692,1.02310399793237,102.310399793237,5.6,-3.3,2.3
"4983","Westwood","MA",2009,8924,1381,498,640816355,1577.86638202268,0.998768886401791,99.8768886401791,0.957692307692308,95.7692307692308,0.989498517467561,98.9498517467561,-0.1,-4.2,-1.1
"4984","Westwood","MA",2010,8876,1452,510,670370976,1632.21484389331,0.993396754336877,99.3396754336877,0.980769230769231,98.0769230769231,1.02358107544607,102.358107544607,-0.7,-1.9,2.4
"4985","Westwood","MA",2011,9251,1457,522,701033217,1587.71862593859,1.03536653609401,103.536653609401,1.00384615384615,100.384615384615,0.995676975199845,99.5676975199845,3.5,0.4,-0.4
"4986","Westwood","MA",2012,9589,1483,514,739308097,1583.28597437215,1.07319529938444,107.319529938444,0.988461538461539,98.8461538461539,0.992897207404922,99.2897207404922,7.3,-1.2,-0.7
"4987","Westwood","MA",2013,9694,1428,529,719929011,1502.55781109819,1.08494683827644,108.494683827644,1.01730769230769,101.730769230769,0.942271629226959,94.2271629226959,8.5,1.7,-5.8
"4988","Westwood","MA",2014,9663,1460,556,733746332,1511.70586645039,1.08147733631785,108.147733631785,1.06923076923077,106.923076923077,0.9480084820504,94.80084820504,8.1,6.9,-5.2
"4989","Westwood","MA",2015,11177,1379,587,801359277,1426.14445377336,1.25092333519866,125.092333519866,1.12884615384615,112.884615384615,0.894351916474913,89.4351916474913,25.1,12.9,-10.6
"4990","Westwood","MA",2016,12591,1416,593,927209192,1446.16582016358,1.40917739227756,140.917739227756,1.14038461538462,114.038461538462,0.90690755020063,90.690755020063,40.9,14,-9.3
"4991","Westwood","MA",2017,12801,1421,596,945953834,1421,1.43268047006156,143.268047006156,1.14615384615385,114.615384615385,0.89112576916617,89.112576916617,43.3,14.6,-10.9
"4992","Weymouth","MA",2003,17573,768,1371,701577464,1023.10956521739,1,100,1,100,1,100,0,0,0
