"Municipal","County","State","Year","Residential","Open.Space","Commercial","Industrial","Personal.Property","Total.Assessed","R/O as % of Total Value","CIP as % of Total Value","Inflation_Adjusted_Residential","Inflation_Adjusted_Open_Space","Inflation_Adjusted_Commercial","Inflation_Adjusted_Industrial","Inflation_Adjusted_Personal_Property","Inflation_Adjusted_Total_Assessed","Percentage_of_Residential","Percentage_of_Open_Space","Percentage_of_Commercial","Percentage_of_Industrial","Percentage_of_Personal_Property","Total_Assessed_Pct_Change","Total_Assessed_Million","Residential_Million","Open_Space_Million","Commercial_Million","Industrial_Million","Personal_Property_Million"
"East Brookfield","Worcester","MA",2008,227349611,0,15276505,2423200,3810911,248860227,91.36,8.64,265156913,0,17816925,2826168,4444650,290244655,91.36,0,6.14,0.97,1.53,62.6,290.24,265.16,0,17.82,2.83,4.44
"East Brookfield","Worcester","MA",2009,230286797,0,15945639,2537100,4235170,253004706,91.02,8.98,269541509,0,18663734,2969574,4957098,296131915,91.02,0,6.3,1,1.67,65.9,296.13,269.54,0,18.66,2.97,4.96
"East Brookfield","Worcester","MA",2010,213223128,0,14854323,2176100,4465630,234719181,90.84,9.16,245541604,0,17105810,2505934,5142491,270295839,90.84,0,6.33,0.93,1.9,51.4,270.3,245.54,0,17.11,2.51,5.14
"East Brookfield","Worcester","MA",2011,201560672,0,13556375,2142000,4217895,221476942,91.01,8.99,225008983,0,15133439,2391187,4708579,247242188,91.01,0,6.12,0.97,1.9,38.5,247.24,225.01,0,15.13,2.39,4.71
"East Brookfield","Worcester","MA",2012,202993672,0,13588927,2087300,4195042,222864941,91.08,8.92,222014216,0,14862212,2282880,4588118,243747427,91.08,0,6.1,0.94,1.88,36.5,243.75,222.01,0,14.86,2.28,4.59
"East Brookfield","Worcester","MA",2013,202338702,0,13804252,2278500,4235835,222657289,90.87,9.13,218103188,0,14879760,2456021,4565855,240004824,90.87,0,6.2,1.02,1.9,34.4,240,218.1,0,14.88,2.46,4.57
"East Brookfield","Worcester","MA",2014,176673980,0,12553705,2362200,4220284,195810169,90.23,9.77,187398930,0,13315775,2505597,4476475,207696777,90.23,0,6.41,1.21,2.16,16.3,207.7,187.4,0,13.32,2.51,4.48
"East Brookfield","Worcester","MA",2015,177821280,0,12603133,2465600,4635232,197525245,90.02,9.98,188392259,0,13352354,2612173,4910784,209267570,90.02,0,6.38,1.25,2.35,17.2,209.27,188.39,0,13.35,2.61,4.91
"East Brookfield","Worcester","MA",2016,178667780,0,13020772,2265600,4853871,198808023,89.87,10.13,186930924,0,13622965,2370381,5078356,208002626,89.87,0,6.55,1.14,2.44,16.5,208,186.93,0,13.62,2.37,5.08
"East Brookfield","Worcester","MA",2017,191231758,0,13548819,2489370,13350085,220620032,86.68,13.32,195902550,0,13879746,2550172,13676158,226008626,86.68,0,6.14,1.13,6.05,26.6,226.01,195.9,0,13.88,2.55,13.68
"East Brookfield","Worcester","MA",2018,209880706,0,14621637,2552969,13558738,240614050,87.23,12.77,209880706,0,14621637,2552969,13558738,240614050,87.23,0,6.08,1.06,5.64,34.8,240.61,209.88,0,14.62,2.55,13.56
"Fitchburg","Worcester","MA",2003,1272004405,0,164842338,96420700,59520380,1592787823,79.86,20.14,1735919620,0,224962310,131586482,81228174,2173696586,79.86,0,10.35,6.05,3.74,0,2173.7,1735.92,0,224.96,131.59,81.23
"Fitchburg","Worcester","MA",2004,1538374509,0,173083428,102105375,65316020,1878879332,81.88,18.12,2044979396,0,230081844,135729880,86825356,2497616477,81.88,0,9.21,5.43,3.48,14.9,2497.62,2044.98,0,230.08,135.73,86.83
"Fitchburg","Worcester","MA",2005,1790525753,0,186602155,103166091,65268650,2145562649,83.45,16.55,2302168716,0,239923745,132645815,83919175,2758657451,83.45,0,8.7,4.81,3.04,26.9,2758.66,2302.17,0,239.92,132.65,83.92
"Fitchburg","Worcester","MA",2006,2041824154,0,201781615,109902400,70967487,2424475656,84.22,15.78,2543235803,0,251333214,136891180,88395004,3019855201,84.22,0,8.32,4.53,2.93,38.9,3019.86,2543.24,0,251.33,136.89,88.4
"Fitchburg","Worcester","MA",2007,2268270874,0,228931705,116823600,77560097,2691586276,84.27,15.73,2747049292,0,277253782,141482303,93931202,3259716579,84.27,0,8.51,4.34,2.88,50,3259.72,2747.05,0,277.25,141.48,93.93
"Fitchburg","Worcester","MA",2008,2338208370,0,235620767,118632100,82100169,2774561406,84.27,15.73,2727042768,0,274803528,138360128,95753088,3235959513,84.27,0,8.49,4.28,2.96,48.9,3235.96,2727.04,0,274.8,138.36,95.75
"Fitchburg","Worcester","MA",2009,2225181532,0,237146816,120085700,91076226,2673490274,83.23,16.77,2604486214,0,277570888,140555521,106601089,3129213712,83.23,0,8.87,4.49,3.41,44,3129.21,2604.49,0,277.57,140.56,106.6
"Fitchburg","Worcester","MA",2010,1993453635,0,235972456,117636400,96319517,2443382008,81.59,18.41,2295603707,0,271739074,135466685,110918778,2813728244,81.59,0,9.66,4.81,3.94,29.4,2813.73,2295.6,0,271.74,135.47,110.92
"Fitchburg","Worcester","MA",2011,1820915934,0,227699526,114153700,112374243,2275143403,80.04,19.96,2032749934,0,254188668,127433629,125447161,2539819393,80.04,0,10.01,5.02,4.94,16.8,2539.82,2032.75,0,254.19,127.43,125.45
"Fitchburg","Worcester","MA",2012,1718112950,0,222182867,112062500,116447354,2168805671,79.22,20.78,1879100449,0,243001442,122562777,127358492,2372023161,79.22,0,10.24,5.17,5.37,9.1,2372.02,1879.1,0,243,122.56,127.36
"Fitchburg","Worcester","MA",2013,1634790575,0,211979373,109833500,120365137,2076968585,78.71,21.29,1762159355,0,228494977,118390779,129742950,2238788062,78.71,0,10.21,5.29,5.8,3,2238.79,1762.16,0,228.49,118.39,129.74
"Fitchburg","Worcester","MA",2014,1622193081,0,209564577,110933200,123041728,2065732586,78.53,21.47,1720667909,0,222286143,117667372,130510945,2191132369,78.53,0,10.14,5.37,5.96,0.8,2191.13,1720.67,0,222.29,117.67,130.51
"Fitchburg","Worcester","MA",2015,1621499006,0,232614243,114454900,124566926,2093135075,77.47,22.53,1717892602,0,246442511,121258925,131972083,2217566121,77.47,0,11.11,5.47,5.95,2,2217.57,1717.89,0,246.44,121.26,131.97
"Fitchburg","Worcester","MA",2016,1644505143,0,232513198,115154600,132368654,2124541595,77.41,22.59,1720561288,0,243266620,120480345,138490526,2222798778,77.41,0,10.94,5.42,6.23,2.3,2222.8,1720.56,0,243.27,120.48,138.49
"Fitchburg","Worcester","MA",2017,1699988895,0,239010591,119545970,140755393,2199300849,77.3,22.7,1741510735,0,244848370,122465853,144193311,2253018270,77.3,0,10.87,5.44,6.4,3.6,2253.02,1741.51,0,244.85,122.47,144.19
"Fitchburg","Worcester","MA",2018,1839910723,0,252713532,128872100,144288061,2365784416,77.77,22.23,1839910723,0,252713532,128872100,144288061,2365784416,77.77,0,10.68,5.45,6.1,8.8,2365.78,1839.91,0,252.71,128.87,144.29
"Gardner","Worcester","MA",2003,620958468,0,68612432,41895400,22480026,753946326,82.36,17.64,847429446,0,93636206,57175153,30678760,1028919566,82.36,0,9.1,5.56,2.98,0,1028.92,847.43,0,93.64,57.18,30.68
"Gardner","Worcester","MA",2004,631772993,0,69000407,43281200,23429604,767484204,82.32,17.68,839823298,0,91723056,57534210,31145249,1020225813,82.32,0,8.99,5.64,3.05,-0.8,1020.23,839.82,0,91.72,57.53,31.15
"Gardner","Worcester","MA",2005,1003795974,0,83519326,50388000,23353391,1161056691,86.46,13.54,1290630802,0,107384984,64786377,30026625,1492828789,86.46,0,7.19,4.34,2.01,45.1,1492.83,1290.63,0,107.38,64.79,30.03
"Gardner","Worcester","MA",2006,1078630039,0,83861161,52029800,26903847,1241424847,86.89,13.11,1343509689,0,104454983,64806781,33510636,1546282089,86.89,0,6.76,4.19,2.17,50.3,1546.28,1343.51,0,104.45,64.81,33.51
"Gardner","Worcester","MA",2007,1198607912,0,91803688,50351500,26530138,1367293238,87.66,12.34,1451605738,0,111181279,60979513,32130024,1655896553,87.66,0,6.71,3.68,1.94,60.9,1655.9,1451.61,0,111.18,60.98,32.13
"Gardner","Worcester","MA",2008,1188487887,0,97869413,55154800,28050661,1369562761,86.78,13.22,1386128516,0,114144692,64326816,32715370,1597315394,86.78,0,7.15,4.03,2.05,55.2,1597.32,1386.13,0,114.14,64.33,32.72
"Gardner","Worcester","MA",2009,1131324884,0,97009516,54835000,30940525,1314109925,86.09,13.91,1324170645,0,113545768,64182180,36214650,1538113244,86.09,0,7.38,4.17,2.35,49.5,1538.11,1324.17,0,113.55,64.18,36.21
"Gardner","Worcester","MA",2010,1017805088,0,98461512,54698200,31192161,1202156961,84.66,15.34,1172074982,0,113385437,62988869,35919993,1384369281,84.66,0,8.19,4.55,2.59,34.5,1384.37,1172.07,0,113.39,62.99,35.92
"Gardner","Worcester","MA",2011,985326207,0,108480493,66734400,39011148,1199552248,82.14,17.86,1099952911,0,121100437,74497864,43549462,1339100673,82.14,0,9.04,5.56,3.25,30.1,1339.1,1099.95,0,121.1,74.5,43.55
"Gardner","Worcester","MA",2012,977326178,0,107855422,62259200,37639103,1185079903,82.47,17.53,1068901821,0,117961495,68092898,41165894,1296122108,82.47,0,9.1,5.25,3.18,26,1296.12,1068.9,0,117.96,68.09,41.17
"Gardner","Worcester","MA",2013,969707075,0,111731325,61621600,38325479,1181385479,82.08,17.92,1045258286,0,120436466,66422624,41311470,1273428845,82.08,0,9.46,5.22,3.24,23.8,1273.43,1045.26,0,120.44,66.42,41.31
"Gardner","Worcester","MA",2014,920245074,0,110967326,62394500,42542715,1136149615,81,19,976108322,0,117703570,66182143,45125260,1205119295,81,0,9.77,5.49,3.74,17.1,1205.12,976.11,0,117.7,66.18,45.13
"Gardner","Worcester","MA",2015,896784169,0,111029231,62898800,60974511,1131686711,79.24,20.76,950095488,0,117629609,66637958,64599276,1198962332,79.24,0,9.81,5.56,5.39,16.5,1198.96,950.1,0,117.63,66.64,64.6
"Gardner","Worcester","MA",2016,904538011,0,116765889,58565500,59151676,1139021076,79.41,20.59,946371674,0,122166154,61274075,61887361,1191699264,79.41,0,10.25,5.14,5.19,15.8,1191.7,946.37,0,122.17,61.27,61.89
"Gardner","Worcester","MA",2017,949314346,0,120068054,60033000,67832212,1197247612,79.29,20.71,972501132,0,123000689,61499292,69488998,1226490111,79.29,0,10.03,5.01,5.67,19.2,1226.49,972.5,0,123,61.5,69.49
"Gardner","Worcester","MA",2018,984275930,0,126760670,63989080,70854847,1245880527,79,21,984275930,0,126760670,63989080,70854847,1245880527,79,0,10.17,5.14,5.69,21.1,1245.88,984.28,0,126.76,63.99,70.85
"Grafton","Worcester","MA",2003,954007794,0,50526600,32542400,31296621,1068373415,89.3,10.7,1301945843,0,68954255,44411002,42710873,1458021973,89.3,0,4.73,3.05,2.93,0,1458.02,1301.95,0,68.95,44.41,42.71
"Grafton","Worcester","MA",2004,1521591774,0,60599402,39826087,35255807,1657273070,91.81,8.19,2022669908,0,80555500,52941288,46865960,2203032656,91.81,0,3.66,2.4,2.13,51.1,2203.03,2022.67,0,80.56,52.94,46.87
"Grafton","Worcester","MA",2005,1725615404,0,59635341,41109087,36248926,1862608758,92.65,7.35,2218710227,0,76676147,52856014,46607061,2394849449,92.65,0,3.2,2.21,1.95,64.3,2394.85,2218.71,0,76.68,52.86,46.61
"Grafton","Worcester","MA",2006,1883750808,0,69671934,46409644,39105204,2038937590,92.39,7.61,2346344316,0,86781301,57806481,48708286,2539640384,92.39,0,3.42,2.28,1.92,74.2,2539.64,2346.34,0,86.78,57.81,48.71
"Grafton","Worcester","MA",2007,2196044247,0,86911015,47443751,40488320,2370887333,92.63,7.37,2659577330,0,105255878,57458006,49034448,2871325663,92.63,0,3.67,2,1.71,96.9,2871.33,2659.58,0,105.26,57.46,49.03
"Grafton","Worcester","MA",2008,2182040698,0,82034791,50652230,39471160,2354198879,92.69,7.31,2544905057,0,95676838,59075487,46035051,2745692433,92.69,0,3.48,2.15,1.68,88.3,2745.69,2544.91,0,95.68,59.08,46.04
"Grafton","Worcester","MA",2009,2116121201,0,94951821,56041859,48348450,2315463331,91.39,8.61,2476835448,0,111137319,65594760,56589932,2710157458,91.39,0,4.1,2.42,2.09,85.9,2710.16,2476.84,0,111.14,65.59,56.59
"Grafton","Worcester","MA",2010,1952034246,0,94545533,55667847,52422380,2154670006,90.6,9.4,2247906333,0,108875909,64105487,60368101,2481255830,90.6,0,4.39,2.58,2.43,70.2,2481.26,2247.91,0,108.88,64.11,60.37
"Grafton","Worcester","MA",2011,1872466775,0,95119674,53709542,51777350,2073073341,90.32,9.68,2090297878,0,106185303,59957775,57800804,2314241761,90.32,0,4.59,2.59,2.5,58.7,2314.24,2090.3,0,106.19,59.96,57.8
"Grafton","Worcester","MA",2012,1918885757,0,96268441,55636459,54043080,2124833737,90.31,9.69,2098685705,0,105288812,60849605,59106927,2323931049,90.31,0,4.53,2.62,2.54,59.4,2323.93,2098.69,0,105.29,60.85,59.11
"Grafton","Worcester","MA",2013,1860500724,0,92825844,54255227,53188630,2060770425,90.28,9.72,2005454892,0,100058033,58482326,57332629,2221327881,90.28,0,4.5,2.63,2.58,52.4,2221.33,2005.45,0,100.06,58.48,57.33
"Grafton","Worcester","MA",2014,1935234753,0,97322542,56178183,50980520,2139715998,90.44,9.56,2052712697,0,103230483,59588466,54075280,2269606925,90.44,0,4.55,2.63,2.38,55.7,2269.61,2052.71,0,103.23,59.59,54.08
"Grafton","Worcester","MA",2015,1951469299,0,93003580,56439326,50125070,2151037275,90.72,9.28,2067478709,0,98532384,59794487,53104866,2278910445,90.72,0,4.32,2.62,2.33,56.3,2278.91,2067.48,0,98.53,59.79,53.1
"Grafton","Worcester","MA",2016,1990526950,0,93626646,55529773,52821460,2192504829,90.79,9.21,2082586136,0,97956752,58097950,55264381,2293905220,90.79,0,4.27,2.53,2.41,57.3,2293.91,2082.59,0,97.96,58.1,55.26
"Grafton","Worcester","MA",2017,2123563897,0,99118241,56291897,60403440,2339377475,90.77,9.23,2175431460,0,101539181,57666814,61878780,2396516235,90.77,0,4.24,2.41,2.58,64.4,2396.52,2175.43,0,101.54,57.67,61.88
"Grafton","Worcester","MA",2018,2208939746,0,103792739,57949093,62078540,2432760118,90.8,9.2,2208939746,0,103792739,57949093,62078540,2432760118,90.8,0,4.27,2.38,2.55,66.9,2432.76,2208.94,0,103.79,57.95,62.08
"Hardwick","Worcester","MA",2003,129134102,0,9788987,1649500,3797894,144370483,89.45,10.55,176230853,0,13359148,2251092,5183031,197024124,89.45,0,6.78,1.14,2.63,0,197.02,176.23,0,13.36,2.25,5.18
"Hardwick","Worcester","MA",2004,131154171,0,9919991,1703100,3724325,146501587,89.52,10.48,174344788,0,13186761,2263951,4950789,194746289,89.52,0,6.77,1.16,2.54,-1.2,194.75,174.34,0,13.19,2.26,4.95
"Hardwick","Worcester","MA",2005,153781153,0,9980585,1703400,3480829,168945967,91.02,8.98,197724137,0,12832538,2190147,4475476,217222299,91.02,0,5.91,1.01,2.06,10.3,217.22,197.72,0,12.83,2.19,4.48
"Hardwick","Worcester","MA",2006,220256887,0,11259184,1716100,3683729,236915900,92.97,7.03,274345467,0,14024107,2137523,4588344,295095441,92.97,0,4.75,0.72,1.55,49.8,295.1,274.35,0,14.02,2.14,4.59
"Hardwick","Worcester","MA",2007,245736549,0,12334060,1648100,3662178,263380887,93.3,6.7,297605732,0,14937489,1995975,4435177,318974373,93.3,0,4.68,0.63,1.39,61.9,318.97,297.61,0,14.94,2,4.44
"Hardwick","Worcester","MA",2008,257134468,0,13088489,1651800,3695887,275570644,93.31,6.69,299894868,0,15265051,1926488,4310498,321396904,93.31,0,4.75,0.6,1.34,63.1,321.4,299.89,0,15.27,1.93,4.31
"Hardwick","Worcester","MA",2009,260248499,0,13818960,1534500,5333012,280934971,92.64,7.36,304610486,0,16174541,1796071,6242078,328823176,92.64,0,4.92,0.55,1.9,66.9,328.82,304.61,0,16.17,1.8,6.24
"Hardwick","Worcester","MA",2010,239898400,0,12603373,1829000,5495697,259826470,92.33,7.67,276260078,0,14513681,2106224,6328686,299208668,92.33,0,4.85,0.7,2.12,51.9,299.21,276.26,0,14.51,2.11,6.33
"Hardwick","Worcester","MA",2011,218480984,0,11875374,1876000,5914537,238146895,91.74,8.26,243897699,0,13256881,2094242,6602597,265851419,91.74,0,4.99,0.79,2.48,34.9,265.85,243.9,0,13.26,2.09,6.6
"Hardwick","Worcester","MA",2012,214327636,0,12269860,1877400,5890394,234365290,91.45,8.55,234410175,0,13419548,2053313,6442325,256325361,91.45,0,5.24,0.8,2.51,30.1,256.33,234.41,0,13.42,2.05,6.44
"Hardwick","Worcester","MA",2013,213529517,0,11897903,1815000,5940163,233182583,91.57,8.43,230165895,0,12824885,1956409,6402969,251350158,91.57,0,5.1,0.78,2.55,27.6,251.35,230.17,0,12.82,1.96,6.4
"Hardwick","Worcester","MA",2014,193422330,0,12360219,1782200,5735083,213299832,90.68,9.32,205163984,0,13110543,1890388,6083230,226248145,90.68,0,5.79,0.84,2.69,14.8,226.25,205.16,0,13.11,1.89,6.08
"Hardwick","Worcester","MA",2015,198349725,0,12660386,1693119,5624175,218327405,90.85,9.15,210141063,0,13413011,1793770,5958517,231306361,90.85,0,5.8,0.78,2.58,17.4,231.31,210.14,0,13.41,1.79,5.96
"Hardwick","Worcester","MA",2016,205236531,0,12321339,1704094,6951736,226213700,90.73,9.27,214728444,0,12891184,1782906,7273244,236675778,90.73,0,5.45,0.75,3.07,20.1,236.68,214.73,0,12.89,1.78,7.27
"Hardwick","Worcester","MA",2017,204292764,0,12318729,1731933,7027837,225371263,90.65,9.35,209282568,0,12619611,1774235,7199490,230875905,90.65,0,5.47,0.77,3.12,17.2,230.88,209.28,0,12.62,1.77,7.2
"Hardwick","Worcester","MA",2018,205093941,0,12562317,1806064,7062150,226524472,90.54,9.46,205093941,0,12562317,1806064,7062150,226524472,90.54,0,5.55,0.8,3.12,15,226.52,205.09,0,12.56,1.81,7.06
"Harvard","Worcester","MA",2003,846436200,0,24625900,3988800,8300300,883351200,95.82,4.18,1155141603,0,33607260,5443563,11327519,1205519944,95.82,0,2.79,0.45,0.94,0,1205.52,1155.14,0,33.61,5.44,11.33
"Harvard","Worcester","MA",2004,910707223,0,28237277,2595300,10491590,952031390,95.66,4.34,1210613863,0,37536146,3449963,13946594,1265546566,95.66,0,2.97,0.27,1.1,5,1265.55,1210.61,0,37.54,3.45,13.95
"Harvard","Worcester","MA",2005,1135908270,0,34524630,2052500,9941600,1182427000,96.07,3.93,1460494204,0,44390047,2639002,12782413,1520305667,96.07,0,2.92,0.17,0.84,26.1,1520.31,1460.49,0,44.39,2.64,12.78
"Harvard","Worcester","MA",2006,1140156996,0,34975304,2057700,10580232,1187770232,95.99,4.01,1420145847,0,43564205,2563010,13178424,1479451486,95.99,0,2.94,0.17,0.89,22.7,1479.45,1420.15,0,43.56,2.56,13.18
"Harvard","Worcester","MA",2007,1138170159,0,34613441,2283500,9475205,1184542305,96.09,3.91,1378411003,0,41919521,2765493,11475197,1434571214,96.09,0,2.92,0.19,0.8,19,1434.57,1378.41,0,41.92,2.77,11.48
"Harvard","Worcester","MA",2008,1140954360,0,38410640,2376000,10815890,1192556890,95.67,4.33,1330690360,0,44798171,2771119,12614528,1390874177,95.67,0,3.22,0.2,0.91,15.4,1390.87,1330.69,0,44.8,2.77,12.61
"Harvard","Worcester","MA",2009,1128857884,0,36493416,2376000,14498322,1182225622,95.49,4.51,1321283120,0,42714088,2781013,16969708,1383747928,95.49,0,3.09,0.2,1.23,14.8,1383.75,1321.28,0,42.71,2.78,16.97
"Harvard","Worcester","MA",2010,1086713988,0,34767212,2353400,15160912,1138995512,95.41,4.59,1251428483,0,40036919,2710108,17458869,1311634378,95.41,0,3.05,0.21,1.33,8.8,1311.63,1251.43,0,40.04,2.71,17.46
"Harvard","Worcester","MA",2011,1028867112,0,34762788,2576200,16623459,1082829559,95.02,4.98,1148559093,0,38806874,2875899,18557329,1208799195,95.02,0,3.21,0.24,1.54,0.3,1208.8,1148.56,0,38.81,2.88,18.56
"Harvard","Worcester","MA",2012,998935670,0,34777030,2425700,16903741,1053042141,94.86,5.14,1092536126,0,38035644,2652989,18487625,1151712383,94.86,0,3.3,0.23,1.61,-4.5,1151.71,1092.54,0,38.04,2.65,18.49
"Harvard","Worcester","MA",2013,1003829584,0,34213196,2423000,16181633,1056647413,95,5,1082039326,0,36878793,2611779,17442366,1138972265,95,0,3.24,0.23,1.53,-5.5,1138.97,1082.04,0,36.88,2.61,17.44
"Harvard","Worcester","MA",2014,1008136784,0,33889096,2423000,15632551,1060081431,95.1,4.9,1069335477,0,35946325,2570088,16581521,1124433411,95.1,0,3.2,0.23,1.47,-6.7,1124.43,1069.34,0,35.95,2.57,16.58
"Harvard","Worcester","MA",2015,1010288684,0,34664896,2423000,15716813,1063093393,95.03,4.97,1070347530,0,36725627,2567041,16651134,1126291332,95.03,0,3.26,0.23,1.48,-6.6,1126.29,1070.35,0,36.73,2.57,16.65
"Harvard","Worcester","MA",2016,1027728890,0,35960970,2508700,15204766,1081403326,95.04,4.96,1075259965,0,37624116,2624724,15907966,1131416771,95.04,0,3.33,0.23,1.41,-6.1,1131.42,1075.26,0,37.62,2.62,15.91
"Harvard","Worcester","MA",2017,1043456250,0,35707510,2509900,15467427,1097141087,95.11,4.89,1068942431,0,36579658,2571204,15845215,1123938507,95.11,0,3.25,0.23,1.41,-6.8,1123.94,1068.94,0,36.58,2.57,15.85
"Harvard","Worcester","MA",2018,1162405780,0,37268500,2490500,14750009,1216914789,95.52,4.48,1162405780,0,37268500,2490500,14750009,1216914789,95.52,0,3.06,0.2,1.21,0.9,1216.91,1162.41,0,37.27,2.49,14.75
"Holden","Worcester","MA",2003,1124277000,299600,51683800,22056600,16998100,1215315100,92.53,7.47,1534314264,408868,70533500,30100906,23197510,1658555048,92.51,0.02,4.25,1.81,1.4,0,1658.56,1534.31,0.41,70.53,30.1,23.2
"Holden","Worcester","MA",2004,1393482900,337300,52067900,24342400,19472900,1489703400,93.56,6.44,1852373269,448377,69214474,32358640,25885556,1980280316,93.54,0.02,3.5,1.63,1.31,19.4,1980.28,1852.37,0.45,69.21,32.36,25.89
"Holden","Worcester","MA",2005,1654377500,401400,53833000,25252200,19527600,1753391700,94.38,5.62,2127116082,516100,69215787,32468019,25107614,2254423603,94.35,0.02,3.07,1.44,1.11,35.9,2254.42,2127.12,0.52,69.22,32.47,25.11
"Holden","Worcester","MA",2006,1826426190,434200,57512610,26656400,19822300,1930851700,94.61,5.39,2274942467,540827,71636007,33202424,24690071,2405011795,94.59,0.02,2.98,1.38,1.03,45,2405.01,2274.94,0.54,71.64,33.2,24.69
"Holden","Worcester","MA",2007,1924417700,434200,65520800,28124000,24116500,2042613200,94.23,5.77,2330616833,525849,79350694,34060312,29206924,2473760612,94.21,0.02,3.21,1.38,1.18,49.2,2473.76,2330.62,0.53,79.35,34.06,29.21
"Holden","Worcester","MA",2008,1902254550,415500,65441850,27496300,24235200,2019843400,94.2,5.8,2218591628,484596,76324559,32068821,28265414,2355735018,94.18,0.02,3.24,1.36,1.2,42,2355.74,2218.59,0.48,76.32,32.07,28.27
"Holden","Worcester","MA",2009,1866007460,376900,65759340,26843500,26117200,1985104400,94.02,5.98,2184087292,441146,76968684,31419246,30569141,2323485509,94,0.02,3.31,1.35,1.32,40.1,2323.49,2184.09,0.44,76.97,31.42,30.57
"Holden","Worcester","MA",2010,1770671240,0,61807660,24619400,26884300,1883982600,93.99,6.01,2039053927,0,71175918,28350991,30959184,2169540021,93.99,0,3.28,1.31,1.43,30.8,2169.54,2039.05,0,71.18,28.35,30.96
"Holden","Worcester","MA",2011,1746287435,0,60351165,24378800,28313000,1859330400,93.92,6.08,1949439621,0,67372043,27214878,31606758,2075633299,93.92,0,3.25,1.31,1.52,25.1,2075.63,1949.44,0,67.37,27.21,31.61
"Holden","Worcester","MA",2012,1726046735,0,59631065,24772300,27632500,1838082600,93.9,6.1,1887777631,0,65218507,27093469,30221670,2010311277,93.9,0,3.24,1.35,1.5,21.2,2010.31,1887.78,0,65.22,27.09,30.22
"Holden","Worcester","MA",2013,1697603875,0,61493725,24233100,27568400,1810899100,93.74,6.26,1829866526,0,66284786,26121134,29716292,1951988737,93.74,0,3.4,1.34,1.52,17.7,1951.99,1829.87,0,66.28,26.12,29.72
"Holden","Worcester","MA",2014,1736918480,0,67358720,28117700,23647700,1856042600,93.58,6.42,1842357684,0,71447714,29824578,25083228,1968713204,93.58,0,3.63,1.51,1.27,18.7,1968.71,1842.36,0,71.45,29.82,25.08
"Holden","Worcester","MA",2015,1761650065,0,67801435,27592600,26074400,1883118500,93.55,6.45,1866375251,0,71832041,29232903,27624450,1995064646,93.55,0,3.6,1.47,1.38,20.3,1995.06,1866.38,0,71.83,29.23,27.62
"Holden","Worcester","MA",2016,1853748646,0,66782754,27303800,28605000,1976440200,93.79,6.21,1939482020,0,69871366,28566564,29927943,2067847893,93.79,0,3.38,1.38,1.45,24.7,2067.85,1939.48,0,69.87,28.57,29.93
"Holden","Worcester","MA",2017,1965041649,0,70411181,28149200,28048890,2091650920,93.95,6.05,2013037342,0,72130958,28836738,28733978,2142739016,93.95,0,3.37,1.35,1.34,29.2,2142.74,2013.04,0,72.13,28.84,28.73
"Holden","Worcester","MA",2018,2082661553,0,72813287,25735600,27547460,2208757900,94.29,5.71,2082661553,0,72813287,25735600,27547460,2208757900,94.29,0,3.3,1.17,1.25,33.2,2208.76,2082.66,0,72.81,25.74,27.55
"Hopedale","Worcester","MA",2003,485867845,0,27500320,15284800,7492560,536145525,90.62,9.38,663069657,0,37530016,20859349,10225186,731684208,90.62,0,5.13,2.85,1.4,0,731.68,663.07,0,37.53,20.86,10.23
"Hopedale","Worcester","MA",2004,529989255,0,28522050,14221300,8369670,581102275,91.2,8.8,704520973,0,37914698,18904542,11125901,772466114,91.2,0,4.91,2.45,1.44,5.6,772.47,704.52,0,37.91,18.9,11.13
"Hopedale","Worcester","MA",2005,587941065,0,31883428,15319100,9307680,644451273,91.23,8.77,755945300,0,40994122,19696535,11967351,828603307,91.23,0,4.95,2.38,1.44,13.2,828.6,755.95,0,40.99,19.7,11.97
"Hopedale","Worcester","MA",2006,675091721,0,34564545,23339000,8401480,741396746,91.06,8.94,840874290,0,43052575,29070368,10464635,923461869,91.06,0,4.66,3.15,1.13,26.2,923.46,840.87,0,43.05,29.07,10.46
"Hopedale","Worcester","MA",2007,695484185,0,35238326,28745080,8665540,768133131,90.54,9.46,842284473,0,42676304,34812488,10494631,930267896,90.54,0,4.59,3.74,1.13,27.1,930.27,842.28,0,42.68,34.81,10.49
"Hopedale","Worcester","MA",2008,686945837,0,36061574,29268660,9198550,761474621,90.21,9.79,801182094,0,42058465,34135917,10728231,888104707,90.21,0,4.74,3.84,1.21,21.4,888.1,801.18,0,42.06,34.14,10.73
"Hopedale","Worcester","MA",2009,666560411,0,38556751,28988790,11847220,745953172,89.36,10.64,780182370,0,45129139,33930222,13866698,873108430,89.36,0,5.17,3.89,1.59,19.3,873.11,780.18,0,45.13,33.93,13.87
"Hopedale","Worcester","MA",2010,629073717,0,38130699,27687820,12162470,707054706,88.97,11.03,724423148,0,43910213,31884495,14005950,814223805,88.97,0,5.39,3.92,1.72,11.3,814.22,724.42,0,43.91,31.88,14.01
"Hopedale","Worcester","MA",2011,583581077,0,35492586,25747630,13100960,657922253,88.7,11.3,651471259,0,39621572,28742949,14625044,734460824,88.7,0,5.39,3.91,1.99,0.4,734.46,651.47,0,39.62,28.74,14.63
